PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, AC13
Station name, ChirikofIsAK2008
Begin Date, 2008-09-17
End Date, 2022-12-21
Release Date, 2023-06-22
Source file, AC13.cwu.nam14.pos
Offset from source file, 162.49 mm North, -84.42 mm East, -56.62 mm Vertical
Reference position, 55.8218976390 North Latitude, -155.6224013975 East Longitude, 222.77374 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2020-11-15,389.65, -216.23, -125.42, 2.18, 1.43, 7.13, suppf,
2020-11-16,390.45, -216.42, -133.59, 2.22, 1.45, 7.17, suppf,
2020-11-17,390.95, -216.55, -133.42, 2.22, 1.45, 7.18, suppf,
2020-11-18,390.47, -215.80, -127.29, 2.23, 1.45, 7.31, suppf,
2020-11-19,390.93, -217.06, -129.43, 2.17, 1.43, 7.09, suppf,
2020-11-20,391.53, -217.11, -135.63, 2.26, 1.5, 7.46, suppf,
2020-11-21,390.62, -217.44, -133.30, 2.23, 1.46, 7.37, suppf,
2020-11-22,391.50, -218.81, -132.71, 2.18, 1.42, 7.1, suppf,
2020-11-23,391.46, -216.97, -131.40, 2.26, 1.47, 7.28, suppf,
2020-11-24,391.02, -216.56, -121.77, 2.26, 1.47, 7.28, suppf,
2020-11-25,392.71, -216.17, -128.49, 2.25, 1.47, 7.36, suppf,
2020-11-26,391.80, -216.01, -123.60, 2.18, 1.43, 7.11, suppf,
2020-11-27,391.35, -218.03, -129.34, 2.18, 1.43, 7.11, suppf,
2020-11-28,390.61, -217.14, -127.23, 2.23, 1.46, 7.33, suppf,
2020-11-29,391.67, -217.81, -126.56, 2.29, 1.48, 7.44, suppf,
2020-11-30,392.30, -217.80, -133.63, 2.24, 1.45, 7.24, suppf,
2020-12-01,391.47, -215.89, -125.29, 2.18, 1.42, 7.07, suppf,
2020-12-02,391.70, -217.67, -130.52, 2.17, 1.43, 7.06, suppf,
2020-12-03,391.75, -217.59, -132.76, 2.19, 1.43, 7.11, suppf,
2020-12-04,392.90, -219.39, -137.40, 2.18, 1.42, 7.06, suppf,
2020-12-05,392.30, -219.62, -135.90, 2.19, 1.42, 7.09, suppf,
2020-12-06,392.34, -219.31, -134.01, 2.17, 1.42, 7.06, suppf,
2020-12-07,392.03, -217.36, -134.55, 2.16, 1.42, 7.04, suppf,
2020-12-08,393.23, -218.83, -135.20, 2.17, 1.43, 7.06, suppf,
2020-12-09,393.36, -218.68, -132.60, 2.18, 1.43, 7.08, suppf,
2020-12-10,392.75, -218.91, -140.19, 2.2, 1.43, 7.11, suppf,
2020-12-11,393.26, -218.64, -131.76, 2.2, 1.45, 7.23, suppf,
2020-12-12,392.52, -219.32, -140.18, 2.18, 1.43, 7.06, suppf,
2020-12-13,391.09, -218.37, -137.89, 2.18, 1.43, 7.08, suppf,
2020-12-14,394.89, -217.89, -142.91, 2.2, 1.43, 7.13, suppf,
2020-12-15,393.04, -218.89, -139.90, 2.2, 1.43, 7.1, suppf,
2020-12-16,393.19, -218.18, -139.64, 2.19, 1.43, 7.1, suppf,
2020-12-17,394.85, -218.42, -141.38, 2.19, 1.43, 7.1, suppf,
2020-12-18,394.70, -219.59, -134.52, 2.19, 1.44, 7.14, suppf,
2020-12-19,393.94, -217.37, -134.95, 2.18, 1.43, 7.12, suppf,
2020-12-20,395.41, -217.90, -134.27, 2.2, 1.45, 7.22, suppf,
2020-12-21,394.90, -218.74, -139.57, 2.15, 1.41, 7.09, suppf,
2020-12-22,394.77, -218.74, -141.27, 2.17, 1.44, 7.22, suppf,
2020-12-23,394.57, -219.16, -140.87, 2.17, 1.43, 7.1, suppf,
2020-12-24,393.89, -219.44, -141.35, 2.2, 1.47, 7.31, suppf,
2020-12-25,394.23, -219.64, -134.72, 2.19, 1.43, 7.15, suppf,
2020-12-26,393.27, -218.51, -136.96, 2.12, 1.41, 7.01, suppf,
2020-12-27,397.39, -220.64, -142.25, 2.13, 1.41, 7.04, suppf,
2020-12-28,394.38, -219.51, -134.37, 2.13, 1.4, 7.03, suppf,
2020-12-29,395.45, -220.81, -138.72, 2.12, 1.41, 7.02, suppf,
2020-12-30,395.20, -220.34, -140.59, 2.13, 1.41, 7.03, suppf,
2020-12-31,395.40, -219.02, -138.14, 2.14, 1.42, 7.07, suppf,
2021-01-01,393.77, -219.16, -134.99, 2.14, 1.41, 7.01, suppf,
2021-01-02,395.28, -219.37, -137.99, 2.14, 1.41, 7.04, suppf,
2021-01-03,397.24, -221.48, -130.55, 2.13, 1.41, 6.99, suppf,
2021-01-04,395.02, -218.52, -126.58, 2.12, 1.41, 6.97, suppf,
2021-01-05,394.93, -221.47, -131.58, 2.14, 1.41, 7, suppf,
2021-01-06,394.47, -222.20, -129.64, 2.15, 1.41, 7.06, suppf,
2021-01-07,394.46, -221.10, -129.92, 2.14, 1.41, 7, suppf,
2021-01-08,396.02, -221.90, -133.74, 2.13, 1.41, 6.98, suppf,
2021-01-09,397.14, -221.75, -135.27, 2.14, 1.42, 7.03, suppf,
2021-01-10,394.60, -222.06, -131.70, 2.14, 1.41, 7, suppf,
2021-01-11,398.25, -221.32, -129.90, 2.14, 1.41, 7, suppf,
2021-01-12,395.36, -221.93, -128.37, 2.15, 1.42, 7.05, suppf,
2021-01-13,395.94, -222.62, -133.32, 2.15, 1.41, 7.02, suppf,
2021-01-14,397.76, -221.68, -145.76, 2.14, 1.41, 7, suppf,
2021-01-15,397.99, -222.29, -136.17, 2.14, 1.41, 7.01, suppf,
2021-01-16,397.10, -223.50, -138.96, 2.13, 1.41, 7, suppf,
2021-01-17,392.50, -220.80, -135.86, 2.15, 1.42, 7.07, suppf,
2021-01-18,394.67, -219.85, -132.91, 2.16, 1.43, 7.08, suppf,
2021-01-19,395.91, -222.88, -130.29, 2.15, 1.42, 7.03, suppf,
2021-01-20,396.33, -220.69, -136.02, 2.28, 1.49, 7.43, suppf,
2021-01-21,395.47, -221.32, -142.43, 2.19, 1.47, 7.17, suppf,
2021-01-22,394.29, -221.59, -140.17, 2.19, 1.46, 7.26, suppf,
2021-01-23,396.95, -221.10, -136.56, 2.15, 1.44, 7.1, suppf,
2021-01-24,396.26, -220.40, -129.26, 2.16, 1.43, 7.09, suppf,
2021-01-25,400.10, -221.61, -133.15, 2.15, 1.43, 7.06, suppf,
2021-01-26,397.07, -220.29, -131.90, 2.15, 1.42, 7.07, suppf,
2021-01-27,397.56, -220.23, -132.19, 2.15, 1.42, 7.08, suppf,
2021-01-28,398.62, -223.27, -140.37, 2.17, 1.43, 7.15, suppf,
2021-01-29,398.44, -222.68, -140.24, 2.16, 1.42, 7.09, suppf,
2021-01-30,396.86, -221.77, -137.75, 2.15, 1.42, 7.04, suppf,
2021-01-31,397.66, -222.74, -140.53, 2.15, 1.42, 7.07, suppf,
2021-02-01,399.62, -222.95, -142.23, 2.16, 1.42, 7.07, suppf,
2021-02-02,398.06, -222.76, -139.85, 2.15, 1.42, 7.06, suppf,
2021-02-03,399.11, -224.56, -141.43, 2.15, 1.42, 7.05, suppf,
2021-02-04,399.06, -222.52, -144.62, 2.2, 1.44, 7.14, suppf,
2021-02-05,398.78, -221.77, -144.55, 2.2, 1.44, 7.14, suppf,
2021-02-06,397.82, -222.05, -145.42, 2.14, 1.41, 7.02, suppf,
2021-02-07,398.04, -221.82, -141.75, 2.15, 1.42, 7.05, suppf,
2021-02-08,398.86, -223.84, -149.85, 2.15, 1.42, 7.06, suppf,
2021-02-09,400.91, -224.47, -147.91, 2.16, 1.42, 7.1, suppf,
2021-02-10,399.50, -223.44, -140.04, 2.14, 1.41, 7.03, suppf,
2021-02-11,401.72, -225.84, -146.62, 2.15, 1.42, 7.07, suppf,
2021-02-12,397.84, -223.67, -143.49, 2.17, 1.42, 7.11, suppf,
2021-02-13,399.94, -224.64, -137.90, 2.15, 1.42, 7.05, suppf,
2021-02-14,398.90, -223.87, -139.67, 2.13, 1.42, 7.04, suppf,
2021-02-15,399.87, -224.63, -140.93, 2.16, 1.42, 7.08, suppf,
2021-02-16,398.85, -223.71, -148.08, 2.14, 1.41, 6.99, suppf,
2021-02-17,400.66, -223.45, -146.40, 2.15, 1.42, 7.07, suppf,
2021-02-18,399.77, -223.46, -146.13, 2.16, 1.46, 7.33, suppf,
2021-02-19,399.93, -223.52, -135.57, 2.16, 1.45, 7.3, suppf,
2021-02-20,401.14, -224.32, -136.54, 2.15, 1.43, 7.1, suppf,
2021-02-21,398.45, -222.38, -129.39, 2.15, 1.41, 7.04, suppf,
2021-02-22,399.31, -222.20, -133.67, 2.14, 1.41, 7.03, suppf,
2021-02-23,399.92, -222.79, -139.91, 2.15, 1.42, 7.07, suppf,
2021-02-24,400.11, -224.00, -136.89, 2.15, 1.42, 7.03, suppf,
2021-02-25,400.04, -221.56, -129.54, 2.21, 1.45, 7.2, suppf,
2021-02-26,398.66, -220.85, -137.72, 2.23, 1.48, 7.33, suppf,
2021-02-27,399.56, -220.70, -137.77, 2.31, 1.51, 7.4, suppf,
2021-02-28,399.42, -220.78, -126.13, 2.25, 1.47, 7.23, suppf,
2021-03-01,399.30, -222.61, -143.43, 2.26, 1.47, 7.3, suppf,
2021-03-02,398.45, -222.25, -133.73, 2.18, 1.45, 7.2, suppf,
2021-03-03,397.51, -222.71, -132.43, 2.16, 1.43, 7.12, suppf,
2021-03-04,397.36, -222.56, -136.88, 2.17, 1.43, 7.11, suppf,
2021-03-05,398.40, -224.84, -139.06, 2.2, 1.48, 7.39, suppf,
2021-03-06,399.73, -223.63, -130.61, 2.18, 1.47, 7.32, suppf,
2021-03-07,398.87, -223.79, -137.90, 2.17, 1.45, 7.32, suppf,
2021-03-08,399.25, -226.07, -138.35, 2.21, 1.51, 7.52, suppf,
2021-03-09,398.41, -225.04, -141.68, 2.17, 1.43, 7.1, suppf,
2021-03-10,400.77, -224.59, -142.57, 2.17, 1.44, 7.17, suppf,
2021-03-11,400.29, -221.22, -141.22, 2.15, 1.43, 7.1, suppf,
2021-03-12,403.15, -222.29, -139.90, 2.2, 1.45, 7.19, suppf,
2021-03-13,399.67, -222.78, -146.21, 2.16, 1.42, 7.07, suppf,
2021-03-14,398.92, -224.13, -145.75, 2.17, 1.42, 7.11, suppf,
2021-03-15,401.57, -222.82, -137.43, 2.15, 1.42, 7.04, suppf,
2021-03-16,398.23, -221.01, -128.39, 2.16, 1.43, 7.08, suppf,
2021-03-17,399.76, -223.24, -138.73, 2.16, 1.42, 7.07, suppf,
2021-03-18,401.41, -223.73, -135.34, 2.22, 1.45, 7.2, suppf,
2021-03-19,401.55, -224.05, -137.27, 2.22, 1.45, 7.21, suppf,
2021-03-20,399.65, -223.62, -144.26, 2.16, 1.43, 7.07, suppf,
2021-03-21,400.22, -221.04, -142.90, 2.16, 1.42, 7.07, suppf,
2021-03-22,400.43, -223.18, -141.11, 2.15, 1.42, 7.05, suppf,
2021-03-23,402.01, -222.66, -140.68, 2.15, 1.42, 7.05, suppf,
2021-03-24,401.37, -222.36, -139.75, 2.16, 1.42, 7.1, suppf,
2021-03-25,401.99, -223.76, -144.30, 2.18, 1.43, 7.17, suppf,
2021-03-26,403.72, -222.22, -141.47, 2.17, 1.42, 7.1, suppf,
2021-03-27,400.89, -220.97, -137.67, 2.15, 1.42, 7.05, suppf,
2021-03-28,402.09, -221.16, -138.24, 2.16, 1.42, 7.1, suppf,
2021-03-29,403.13, -220.84, -140.75, 2.18, 1.43, 7.16, suppf,
2021-03-30,403.34, -221.46, -146.41, 2.18, 1.43, 7.13, suppf,
2021-03-31,400.90, -222.49, -138.61, 2.18, 1.44, 7.15, suppf,
2021-04-01,399.78, -220.33, -136.97, 2.2, 1.46, 7.41, suppf,
2021-04-02,401.95, -223.57, -137.54, 2.17, 1.43, 7.14, suppf,
2021-04-03,401.18, -222.40, -149.79, 2.16, 1.43, 7.1, suppf,
2021-04-04,403.80, -222.83, -151.58, 2.17, 1.43, 7.12, suppf,
2021-04-05,403.77, -222.55, -143.25, 2.18, 1.43, 7.15, suppf,
2021-04-06,402.34, -220.97, -141.52, 2.17, 1.43, 7.12, suppf,
2021-04-07,403.46, -221.21, -148.56, 2.17, 1.42, 7.1, suppf,
2021-04-08,402.59, -222.09, -146.91, 2.26, 1.47, 7.35, suppf,
2021-04-09,403.15, -223.67, -148.21, 2.22, 1.44, 7.16, suppf,
2021-04-10,404.00, -223.22, -146.96, 2.17, 1.42, 7.08, suppf,
2021-04-11,403.87, -222.49, -152.58, 2.16, 1.42, 7.09, suppf,
2021-04-12,401.61, -222.93, -150.54, 2.23, 1.45, 7.23, suppf,
2021-04-13,401.69, -220.43, -146.39, 2.22, 1.45, 7.23, suppf,
2021-04-14,401.43, -222.49, -146.98, 2.21, 1.45, 7.19, suppf,
2021-04-15,404.23, -222.02, -146.02, 2.22, 1.45, 7.21, suppf,
2021-04-16,403.46, -223.27, -147.36, 2.24, 1.46, 7.28, suppf,
2021-04-17,405.47, -223.02, -148.35, 2.24, 1.47, 7.31, suppf,
2021-04-18,405.23, -221.16, -148.08, 2.24, 1.47, 7.34, suppf,
2021-04-19,404.83, -223.73, -149.74, 2.33, 1.5, 7.46, suppf,
2021-04-20,405.47, -224.28, -156.78, 2.23, 1.46, 7.29, suppf,
2021-04-21,404.58, -225.13, -145.81, 2.22, 1.46, 7.28, suppf,
2021-04-22,406.29, -223.21, -142.22, 2.28, 1.49, 7.44, suppf,
2021-04-23,405.48, -225.17, -147.87, 2.28, 1.5, 7.45, suppf,
2021-04-24,405.56, -223.48, -149.26, 2.17, 1.43, 7.14, suppf,
2021-04-25,404.90, -221.77, -146.80, 2.17, 1.43, 7.15, suppf,
2021-04-26,406.16, -224.75, -150.71, 2.17, 1.44, 7.14, suppf,
2021-04-27,404.42, -223.94, -145.01, 2.21, 1.46, 7.42, suppf,
2021-04-28,405.38, -222.76, -142.12, 2.21, 1.47, 7.42, suppf,
2021-04-29,405.71, -223.21, -142.86, 2.16, 1.43, 7.07, suppf,
2021-04-30,406.10, -225.12, -154.77, 2.16, 1.42, 7.07, suppf,
2021-05-01,406.95, -223.22, -141.05, 2.15, 1.43, 7.03, suppf,
2021-05-02,406.88, -224.89, -148.66, 2.17, 1.43, 7.09, suppf,
2021-05-03,406.47, -224.63, -152.32, 2.17, 1.43, 7.08, suppf,
2021-05-04,404.74, -223.64, -142.14, 2.19, 1.44, 7.15, suppf,
2021-05-05,406.66, -224.73, -147.05, 2.17, 1.43, 7.09, suppf,
2021-05-06,407.72, -225.87, -152.39, 2.22, 1.47, 7.17, suppf,
2021-05-07,406.43, -223.81, -150.61, 2.17, 1.43, 7.08, suppf,
2021-05-08,406.26, -224.23, -148.31, 2.16, 1.44, 7.09, suppf,
2021-05-09,404.43, -224.54, -150.99, 2.16, 1.43, 7.07, suppf,
2021-05-10,406.53, -224.28, -147.43, 2.17, 1.43, 7.07, suppf,
2021-05-11,406.52, -224.18, -139.20, 2.17, 1.43, 7.02, suppf,
2021-05-12,405.85, -223.60, -144.83, 2.17, 1.44, 7.11, suppf,
2021-05-13,406.10, -225.76, -143.23, 2.2, 1.45, 7.18, suppf,
2021-05-14,408.56, -223.89, -155.03, 2.18, 1.45, 7.12, suppf,
2021-05-15,406.12, -224.86, -149.19, 2.16, 1.44, 7.03, suppf,
2021-05-16,406.01, -225.58, -142.63, 2.18, 1.42, 7.01, suppf,
2021-05-17,407.71, -225.00, -147.65, 2.17, 1.42, 7.02, suppf,
2021-05-18,407.82, -224.25, -149.15, 2.19, 1.44, 7.08, suppf,
2021-05-19,408.50, -225.53, -144.51, 2.21, 1.46, 7.23, suppf,
2021-05-20,407.02, -224.24, -153.78, 2.34, 1.51, 7.47, suppf,
2021-05-21,405.75, -225.95, -148.85, 2.28, 1.47, 7.2, suppf,
2021-05-22,407.01, -225.81, -152.63, 2.24, 1.44, 7.15, suppf,
2021-05-23,407.21, -226.94, -146.39, 2.2, 1.45, 7.14, suppf,
2021-05-24,408.18, -226.53, -145.68, 2.19, 1.44, 7.08, suppf,
2021-05-25,407.78, -226.81, -146.88, 2.19, 1.44, 7.07, suppf,
2021-05-26,406.65, -225.86, -145.79, 2.19, 1.44, 7.07, suppf,
2021-05-27,407.51, -225.27, -147.35, 2.18, 1.45, 7.05, suppf,
2021-05-28,408.16, -225.70, -143.06, 2.2, 1.46, 7.2, suppf,
2021-05-29,408.27, -225.54, -150.29, 2.2, 1.45, 7.12, suppf,
2021-05-30,407.30, -226.70, -140.99, 2.18, 1.45, 7.06, suppf,
2021-05-31,406.19, -227.70, -146.30, 2.17, 1.44, 7, suppf,
2021-06-01,408.38, -227.48, -146.94, 2.19, 1.45, 7.09, suppf,
2021-06-02,409.06, -228.16, -147.00, 2.18, 1.45, 7.04, suppf,
2021-06-03,408.28, -227.95, -144.77, 2.2, 1.45, 7.08, suppf,
2021-06-04,408.14, -228.13, -144.33, 2.19, 1.45, 7.09, suppf,
2021-06-05,408.71, -226.96, -149.02, 2.2, 1.45, 7.11, suppf,
2021-06-06,407.40, -227.23, -146.78, 2.21, 1.46, 7.13, suppf,
2021-06-07,407.70, -228.11, -149.71, 2.22, 1.46, 7.14, suppf,
2021-06-08,408.18, -228.40, -150.95, 2.2, 1.45, 7.1, suppf,
2021-06-09,409.60, -227.59, -147.16, 2.23, 1.46, 7.18, suppf,
2021-06-10,407.65, -226.38, -143.03, 2.23, 1.47, 7.28, suppf,
2021-06-11,409.53, -228.83, -148.02, 2.24, 1.48, 7.29, suppf,
2021-06-12,408.26, -226.18, -144.79, 2.24, 1.49, 7.2, suppf,
2021-06-13,409.52, -228.28, -147.35, 2.26, 1.48, 7.22, suppf,
2021-06-14,410.17, -227.63, -144.72, 2.25, 1.51, 7.36, suppf,
2021-06-15,413.11, -228.48, -152.28, 2.23, 1.51, 7.34, suppf,
2021-06-16,410.57, -228.53, -151.26, 2.22, 1.5, 7.27, suppf,
2021-06-17,408.69, -227.38, -150.18, 2.2, 1.46, 7.11, suppf,
2021-06-18,408.45, -228.37, -150.83, 2.2, 1.46, 7.13, suppf,
2021-06-19,409.25, -228.48, -154.28, 2.23, 1.47, 7.2, suppf,
2021-06-20,409.14, -229.01, -146.33, 2.27, 1.5, 7.39, suppf,
2021-06-21,409.40, -227.34, -153.69, 2.23, 1.48, 7.16, suppf,
2021-06-22,410.89, -228.42, -142.27, 2.3, 1.49, 7.35, suppf,
2021-06-23,409.90, -227.91, -152.39, 2.32, 1.49, 7.41, suppf,
2021-06-24,407.68, -226.57, -146.98, 2.3, 1.48, 7.33, suppf,
2021-06-25,410.92, -227.32, -155.58, 2.31, 1.49, 7.36, suppf,
2021-06-26,408.24, -227.38, -154.59, 2.28, 1.47, 7.27, suppf,
2021-06-27,412.80, -229.40, -148.30, 2.29, 1.48, 7.31, suppf,
2021-06-28,410.15, -228.57, -153.56, 2.29, 1.48, 7.29, suppf,
2021-06-29,412.09, -228.45, -150.98, 2.3, 1.48, 7.33, suppf,
2021-06-30,414.22, -229.04, -143.47, 2.31, 1.49, 7.41, suppf,
2021-07-01,413.31, -227.16, -155.38, 2.41, 1.54, 7.6, suppf,
2021-07-02,413.01, -227.77, -151.11, 2.38, 1.52, 7.49, suppf,
2021-07-03,414.11, -227.81, -146.30, 2.3, 1.49, 7.36, suppf,
2021-07-04,415.33, -228.77, -150.35, 2.23, 1.45, 7.1, suppf,
2021-07-05,412.52, -229.37, -151.53, 2.23, 1.46, 7.13, suppf,
2021-07-06,413.90, -230.78, -148.42, 2.21, 1.45, 7.04, suppf,
2021-07-07,416.21, -229.32, -149.68, 2.21, 1.44, 7.03, suppf,
2021-07-08,413.84, -229.65, -143.05, 2.18, 1.44, 6.96, suppf,
2021-07-09,414.49, -229.59, -145.55, 2.23, 1.48, 7.21, suppf,
2021-07-10,412.54, -229.10, -147.12, 2.24, 1.47, 7.18, suppf,
2021-07-11,412.53, -227.68, -145.27, 2.22, 1.45, 7.09, suppf,
2021-07-12,413.04, -228.20, -144.84, 2.26, 1.48, 7.29, suppf,
2021-07-13,413.89, -229.08, -146.20, 4.09, 3.26, 10.65, suppf,
2021-07-14,413.28, -227.25, -142.81, 4.34, 3.46, 11.21, suppf,
2021-07-15,414.78, -229.49, -146.41, 4.28, 3.45, 11.25, suppf,
2021-07-16,412.30, -228.82, -139.52, 4.23, 3.23, 10.97, suppf,
2021-07-17,412.69, -229.90, -141.95, 4.43, 3.53, 11.51, suppf,
2021-07-18,413.12, -229.61, -143.90, 4.07, 3.24, 10.87, suppf,
2021-07-19,412.88, -230.01, -145.03, 4.36, 3.51, 11.26, suppf,
2021-07-20,414.72, -228.76, -156.30, 4.13, 3.25, 10.96, suppf,
2021-07-21,413.48, -229.32, -144.51, 4.05, 3.15, 10.55, suppf,
2021-07-22,411.76, -228.93, -148.57, 4.26, 3.4, 11.12, suppf,
2021-07-23,413.56, -228.36, -149.89, 4.37, 3.48, 11.29, suppf,
2021-07-24,413.32, -228.65, -149.53, 3.98, 3.11, 10.47, suppf,
2021-07-25,413.94, -229.31, -149.10, 2.36, 1.54, 7.7, suppf,
2021-07-26,414.59, -229.88, -139.06, 2.34, 1.51, 7.6, suppf,
2021-07-27,414.37, -230.08, -145.11, 2.33, 1.52, 7.59, suppf,
2021-07-28,410.36, -228.83, -141.99, 2.34, 1.51, 7.58, suppf,
2021-07-29,291.79, 2.60, -89.11, 2.57, 1.68, 8.64, suppf,
2021-07-30,271.15, 12.67, -83.88, 2.46, 1.55, 7.75, suppf,
2021-07-31,260.03, 15.45, -79.73, 2.37, 1.54, 7.76, suppf,
2021-08-01,254.16, 18.67, -83.99, 2.35, 1.52, 7.64, suppf,
2021-08-02,248.11, 21.23, -82.14, 2.42, 1.56, 7.93, suppf,
2021-08-03,243.04, 23.12, -83.16, 2.39, 1.54, 7.77, suppf,
2021-08-04,239.34, 25.65, -80.72, 2.38, 1.54, 7.75, suppf,
2021-08-05,235.79, 26.03, -86.98, 2.38, 1.54, 7.85, suppf,
2021-08-06,230.18, 27.34, -81.62, 2.44, 1.58, 8.1, suppf,
2021-08-07,228.34, 28.76, -80.04, 2.43, 1.57, 8.01, suppf,
2021-08-08,225.29, 29.72, -72.39, 2.4, 1.58, 8.05, suppf,
2021-08-09,221.89, 31.14, -74.21, 2.42, 1.55, 7.91, suppf,
2021-08-10,221.87, 33.25, -72.49, 2.4, 1.55, 7.89, suppf,
2021-08-11,218.77, 35.50, -86.82, 2.48, 1.6, 8.18, suppf,
2021-08-12,218.06, 34.23, -82.71, 2.46, 1.58, 8.09, suppf,
2021-08-13,215.93, 33.81, -77.29, 2.41, 1.57, 7.98, suppf,
2021-08-14,213.33, 33.62, -81.88, 2.46, 1.57, 8.07, suppf,
2021-08-15,209.85, 35.63, -83.09, 2.5, 1.58, 8.16, suppf,
2021-08-16,212.33, 36.07, -86.29, 2.45, 1.57, 8.06, suppf,
2021-08-17,209.60, 35.63, -80.34, 2.49, 1.6, 8.25, suppf,
2021-08-18,206.27, 38.40, -80.17, 2.52, 1.63, 8.36, suppf,
2021-08-19,203.80, 40.82, -80.22, 2.45, 1.58, 8.06, suppf,
2021-08-20,208.86, 38.93, -82.41, 2.48, 1.57, 8.07, suppf,
2021-08-21,202.54, 39.00, -76.25, 2.62, 1.65, 8.29, suppf,
2021-08-22,204.26, 40.44, -79.32, 2.56, 1.61, 8.31, suppf,
2021-08-23,200.84, 39.12, -76.76, 2.57, 1.64, 8.44, suppf,
2021-08-24,199.78, 41.38, -82.14, 2.46, 1.57, 8.15, suppf,
2021-08-25,199.26, 41.93, -80.90, 2.47, 1.61, 8.24, suppf,
2021-08-26,198.10, 42.79, -77.96, 2.51, 1.6, 8.27, suppf,
2021-08-27,196.99, 43.31, -73.46, 2.52, 1.6, 8.31, suppf,
2021-08-28,191.94, 42.89, -68.85, 2.53, 1.64, 8.43, suppf,
2021-08-29,192.85, 44.76, -78.41, 2.6, 1.64, 8.61, suppf,
2021-08-30,192.04, 46.73, -73.81, 2.54, 1.67, 8.7, suppf,
2021-08-31,192.92, 43.74, -76.64, 2.51, 1.6, 8.32, suppf,
2021-09-01,190.41, 45.66, -74.24, 2.5, 1.59, 8.25, suppf,
2021-09-02,190.22, 44.96, -75.92, 2.56, 1.65, 8.43, suppf,
2021-09-03,190.00, 46.51, -81.65, 2.64, 1.7, 8.81, suppf,
2021-09-04,186.78, 45.30, -70.10, 2.57, 1.68, 8.72, suppf,
2021-09-05,189.24, 45.71, -76.59, 2.57, 1.67, 8.57, suppf,
2021-09-06,186.82, 47.35, -76.94, 2.51, 1.61, 8.33, suppf,
2021-09-07,185.86, 48.15, -83.09, 2.53, 1.63, 8.49, suppf,
2021-09-08,185.44, 47.21, -71.31, 2.5, 1.62, 8.36, suppf,
2021-09-09,182.79, 49.88, -75.66, 2.55, 1.67, 8.57, suppf,
2021-09-10,182.45, 48.10, -74.40, 2.51, 1.65, 8.47, suppf,
2021-09-11,181.54, 48.40, -74.63, 2.31, 1.51, 7.51, suppf,
2021-09-12,184.59, 48.16, -79.24, 2.34, 1.53, 7.64, suppf,
2021-09-13,179.43, 51.76, -65.66, 2.31, 1.51, 7.53, suppf,
2021-09-14,178.31, 49.85, -65.50, 2.31, 1.51, 7.56, suppf,
2021-09-15,177.11, 50.19, -76.38, 2.61, 1.69, 8.76, suppf,
2021-09-16,179.46, 48.78, -74.71, 2.64, 1.7, 8.85, suppf,
2021-09-17,180.06, 50.14, -70.19, 2.62, 1.67, 8.72, suppf,
2021-09-18,177.34, 50.87, -68.50, 2.58, 1.69, 8.74, suppf,
2021-09-19,177.64, 50.84, -75.61, 2.63, 1.72, 8.93, suppf,
2021-09-20,174.63, 51.40, -77.34, 2.6, 1.68, 8.76, suppf,
2021-09-21,175.05, 50.88, -78.73, 2.61, 1.69, 8.8, suppf,
2021-09-22,176.62, 50.81, -79.55, 2.64, 1.71, 8.97, suppf,
2021-09-23,172.67, 53.23, -73.29, 2.45, 1.59, 8.2, suppf,
2021-09-24,172.00, 51.99, -84.97, 2.6, 1.66, 8.48, suppf,
2021-09-25,173.70, 51.52, -75.89, 2.59, 1.68, 8.77, suppf,
2021-09-26,173.30, 52.49, -78.62, 2.55, 1.68, 8.68, suppf,
2021-09-27,173.67, 54.07, -79.21, 2.57, 1.69, 8.71, suppf,
2021-09-28,172.25, 53.23, -72.38, 2.53, 1.64, 8.48, suppf,
2021-09-29,173.03, 53.75, -74.69, 2.5, 1.65, 8.5, suppf,
2021-09-30,169.90, 53.98, -75.04, 2.57, 1.67, 8.67, suppf,
2021-10-01,169.30, 54.27, -76.05, 2.57, 1.64, 8.55, suppf,
2021-10-02,169.15, 53.96, -74.29, 2.54, 1.64, 8.47, suppf,
2021-10-03,170.17, 56.33, -78.82, 2.55, 1.65, 8.48, suppf,
2021-10-04,168.28, 56.48, -80.57, 2.53, 1.61, 8.34, suppf,
2021-10-05,167.53, 54.53, -79.86, 2.51, 1.62, 8.39, suppf,
2021-10-06,167.10, 54.50, -72.40, 2.56, 1.69, 8.77, suppf,
2021-10-07,168.62, 54.59, -80.01, 2.57, 1.67, 8.7, suppf,
2021-10-08,165.33, 57.76, -68.99, 2.65, 1.72, 9.03, suppf,
2021-10-09,164.69, 57.66, -73.96, 2.54, 1.63, 8.45, suppf,
2021-10-10,163.84, 57.92, -76.71, 2.54, 1.62, 8.38, suppf,
2021-10-11,158.48, 63.30, -72.31, 2.52, 1.63, 8.38, suppf,
2021-10-12,156.45, 65.99, -70.99, 2.5, 1.63, 8.33, suppf,
2021-10-13,156.23, 67.12, -60.98, 2.52, 1.62, 8.41, suppf,
2021-10-14,155.37, 67.52, -71.41, 2.5, 1.61, 8.28, suppf,
2021-10-15,155.03, 65.26, -75.42, 2.52, 1.64, 8.45, suppf,
